2019-04-17 10:24:46,170 - INFO -  -- MNIST Multilabel -- Started 
2019-04-17 10:28:51,416 - INFO - Number of paramters: 228374
2019-04-17 10:28:51,438 - INFO - Train Epoch: 1 [0/60000 (0%)]	Loss: 0.388399
2019-04-17 10:28:51,613 - INFO - Train Epoch: 1 [2560/60000 (4%)]	Loss: 0.326778
2019-04-17 10:28:51,780 - INFO - Train Epoch: 1 [5120/60000 (9%)]	Loss: 0.325435
2019-04-17 10:28:51,961 - INFO - Train Epoch: 1 [7680/60000 (13%)]	Loss: 0.326476
2019-04-17 10:28:52,123 - INFO - Train Epoch: 1 [10240/60000 (17%)]	Loss: 0.326322
2019-04-17 10:28:52,279 - INFO - Train Epoch: 1 [12800/60000 (21%)]	Loss: 0.326099
2019-04-17 10:28:52,451 - INFO - Train Epoch: 1 [15360/60000 (26%)]	Loss: 0.325986
2019-04-17 10:28:52,671 - INFO - Train Epoch: 1 [17920/60000 (30%)]	Loss: 0.325757
2019-04-17 10:28:52,854 - INFO - Train Epoch: 1 [20480/60000 (34%)]	Loss: 0.325978
2019-04-17 10:28:53,041 - INFO - Train Epoch: 1 [23040/60000 (38%)]	Loss: 0.326141
2019-04-17 10:28:53,218 - INFO - Train Epoch: 1 [25600/60000 (43%)]	Loss: 0.326092
2019-04-17 10:28:53,388 - INFO - Train Epoch: 1 [28160/60000 (47%)]	Loss: 0.325912
2019-04-17 10:28:53,544 - INFO - Train Epoch: 1 [30720/60000 (51%)]	Loss: 0.325542
2019-04-17 10:28:53,703 - INFO - Train Epoch: 1 [33280/60000 (55%)]	Loss: 0.325572
2019-04-17 10:28:53,859 - INFO - Train Epoch: 1 [35840/60000 (60%)]	Loss: 0.325790
2019-04-17 10:28:54,017 - INFO - Train Epoch: 1 [38400/60000 (64%)]	Loss: 0.325729
2019-04-17 10:28:54,175 - INFO - Train Epoch: 1 [40960/60000 (68%)]	Loss: 0.325907
2019-04-17 10:28:54,355 - INFO - Train Epoch: 1 [43520/60000 (72%)]	Loss: 0.325870
2019-04-17 10:28:54,518 - INFO - Train Epoch: 1 [46080/60000 (77%)]	Loss: 0.325596
2019-04-17 10:28:54,684 - INFO - Train Epoch: 1 [48640/60000 (81%)]	Loss: 0.325535
2019-04-17 10:28:54,849 - INFO - Train Epoch: 1 [51200/60000 (85%)]	Loss: 0.325649
2019-04-17 10:28:55,009 - INFO - Train Epoch: 1 [53760/60000 (89%)]	Loss: 0.325730
2019-04-17 10:28:55,169 - INFO - Train Epoch: 1 [56320/60000 (94%)]	Loss: 0.325398
2019-04-17 10:28:55,334 - INFO - Train Epoch: 1 [58880/60000 (98%)]	Loss: 0.325790
2019-04-17 10:28:57,282 - INFO - Train set: Average loss: 3.2555, Accuracy: 58833/540000 (11%)
2019-04-17 10:28:59,247 - INFO - Test set: Average loss: 3.2555, Accuracy: 58833/540000 (11%)
2019-04-17 10:28:59,263 - INFO - Train Epoch: 2 [0/60000 (0%)]	Loss: 0.325358
2019-04-17 10:28:59,406 - INFO - Train Epoch: 2 [2560/60000 (4%)]	Loss: 0.325673
2019-04-17 10:28:59,541 - INFO - Train Epoch: 2 [5120/60000 (9%)]	Loss: 0.325291
2019-04-17 10:28:59,697 - INFO - Train Epoch: 2 [7680/60000 (13%)]	Loss: 0.325558
2019-04-17 10:28:59,861 - INFO - Train Epoch: 2 [10240/60000 (17%)]	Loss: 0.325597
2019-04-17 10:29:00,002 - INFO - Train Epoch: 2 [12800/60000 (21%)]	Loss: 0.325482
2019-04-17 10:29:00,168 - INFO - Train Epoch: 2 [15360/60000 (26%)]	Loss: 0.325411
2019-04-17 10:29:00,332 - INFO - Train Epoch: 2 [17920/60000 (30%)]	Loss: 0.325293
2019-04-17 10:29:00,474 - INFO - Train Epoch: 2 [20480/60000 (34%)]	Loss: 0.325583
2019-04-17 10:29:00,622 - INFO - Train Epoch: 2 [23040/60000 (38%)]	Loss: 0.325503
2019-04-17 10:29:00,794 - INFO - Train Epoch: 2 [25600/60000 (43%)]	Loss: 0.325658
2019-04-17 10:29:00,955 - INFO - Train Epoch: 2 [28160/60000 (47%)]	Loss: 0.325511
2019-04-17 10:29:01,108 - INFO - Train Epoch: 2 [30720/60000 (51%)]	Loss: 0.325463
2019-04-17 10:29:01,277 - INFO - Train Epoch: 2 [33280/60000 (55%)]	Loss: 0.325357
2019-04-17 10:29:01,428 - INFO - Train Epoch: 2 [35840/60000 (60%)]	Loss: 0.325591
2019-04-17 10:29:01,577 - INFO - Train Epoch: 2 [38400/60000 (64%)]	Loss: 0.325448
2019-04-17 10:29:01,718 - INFO - Train Epoch: 2 [40960/60000 (68%)]	Loss: 0.325544
2019-04-17 10:29:01,861 - INFO - Train Epoch: 2 [43520/60000 (72%)]	Loss: 0.325691
2019-04-17 10:29:01,995 - INFO - Train Epoch: 2 [46080/60000 (77%)]	Loss: 0.325413
2019-04-17 10:29:02,159 - INFO - Train Epoch: 2 [48640/60000 (81%)]	Loss: 0.325424
2019-04-17 10:29:02,307 - INFO - Train Epoch: 2 [51200/60000 (85%)]	Loss: 0.325526
2019-04-17 10:29:02,443 - INFO - Train Epoch: 2 [53760/60000 (89%)]	Loss: 0.325630
2019-04-17 10:29:02,579 - INFO - Train Epoch: 2 [56320/60000 (94%)]	Loss: 0.325341
2019-04-17 10:29:02,717 - INFO - Train Epoch: 2 [58880/60000 (98%)]	Loss: 0.325564
2019-04-17 10:29:04,791 - INFO - Train set: Average loss: 3.2543, Accuracy: 60678/540000 (11%)
2019-04-17 10:29:07,088 - INFO - Test set: Average loss: 3.2543, Accuracy: 60678/540000 (11%)
2019-04-17 10:29:07,101 - INFO - Train Epoch: 3 [0/60000 (0%)]	Loss: 0.325326
2019-04-17 10:29:07,245 - INFO - Train Epoch: 3 [2560/60000 (4%)]	Loss: 0.325594
2019-04-17 10:29:07,384 - INFO - Train Epoch: 3 [5120/60000 (9%)]	Loss: 0.325384
2019-04-17 10:29:07,525 - INFO - Train Epoch: 3 [7680/60000 (13%)]	Loss: 0.325438
2019-04-17 10:29:07,681 - INFO - Train Epoch: 3 [10240/60000 (17%)]	Loss: 0.325525
2019-04-17 10:29:07,843 - INFO - Train Epoch: 3 [12800/60000 (21%)]	Loss: 0.325421
2019-04-17 10:29:08,042 - INFO - Train Epoch: 3 [15360/60000 (26%)]	Loss: 0.325318
2019-04-17 10:29:08,205 - INFO - Train Epoch: 3 [17920/60000 (30%)]	Loss: 0.325239
2019-04-17 10:29:08,343 - INFO - Train Epoch: 3 [20480/60000 (34%)]	Loss: 0.325496
2019-04-17 10:29:08,478 - INFO - Train Epoch: 3 [23040/60000 (38%)]	Loss: 0.325366
2019-04-17 10:29:08,610 - INFO - Train Epoch: 3 [25600/60000 (43%)]	Loss: 0.325590
2019-04-17 10:29:08,742 - INFO - Train Epoch: 3 [28160/60000 (47%)]	Loss: 0.325463
2019-04-17 10:29:08,875 - INFO - Train Epoch: 3 [30720/60000 (51%)]	Loss: 0.325497
2019-04-17 10:29:09,055 - INFO - Train Epoch: 3 [33280/60000 (55%)]	Loss: 0.325368
2019-04-17 10:29:09,203 - INFO - Train Epoch: 3 [35840/60000 (60%)]	Loss: 0.325591
2019-04-17 10:29:09,341 - INFO - Train Epoch: 3 [38400/60000 (64%)]	Loss: 0.325402
2019-04-17 10:29:09,500 - INFO - Train Epoch: 3 [40960/60000 (68%)]	Loss: 0.325465
2019-04-17 10:29:09,672 - INFO - Train Epoch: 3 [43520/60000 (72%)]	Loss: 0.325677
2019-04-17 10:29:09,840 - INFO - Train Epoch: 3 [46080/60000 (77%)]	Loss: 0.325378
2019-04-17 10:29:09,997 - INFO - Train Epoch: 3 [48640/60000 (81%)]	Loss: 0.325426
2019-04-17 10:29:10,188 - INFO - Train Epoch: 3 [51200/60000 (85%)]	Loss: 0.325519
2019-04-17 10:29:10,447 - INFO - Train Epoch: 3 [53760/60000 (89%)]	Loss: 0.325613
2019-04-17 10:29:10,831 - INFO - Train Epoch: 3 [56320/60000 (94%)]	Loss: 0.325355
2019-04-17 10:29:11,305 - INFO - Train Epoch: 3 [58880/60000 (98%)]	Loss: 0.325519
2019-04-17 10:29:13,864 - INFO - Train set: Average loss: 3.2542, Accuracy: 60678/540000 (11%)
2019-04-17 10:29:15,790 - INFO - Test set: Average loss: 3.2542, Accuracy: 60678/540000 (11%)
2019-04-17 10:29:15,834 - INFO - Train Epoch: 4 [0/60000 (0%)]	Loss: 0.325343
2019-04-17 10:29:16,328 - INFO - Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.325591
2019-04-17 10:29:16,775 - INFO - Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.325444
2019-04-17 10:29:17,226 - INFO - Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.325429
2019-04-17 10:29:17,707 - INFO - Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.325507
2019-04-17 10:29:18,214 - INFO - Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.325421
2019-04-17 10:29:18,671 - INFO - Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.325303
2019-04-17 10:29:19,133 - INFO - Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.325231
2019-04-17 10:29:19,585 - INFO - Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.325484
2019-04-17 10:29:20,045 - INFO - Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.325336
2019-04-17 10:29:20,502 - INFO - Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.325585
2019-04-17 10:29:20,957 - INFO - Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.325461
2019-04-17 10:29:21,402 - INFO - Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.325515
2019-04-17 10:29:21,829 - INFO - Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.325383
2019-04-17 10:29:22,197 - INFO - Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.325601
2019-04-17 10:29:22,529 - INFO - Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.325393
2019-04-17 10:29:22,852 - INFO - Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.325445
2019-04-17 10:29:23,171 - INFO - Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.325676
2019-04-17 10:29:23,492 - INFO - Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.325366
2019-04-17 10:29:23,844 - INFO - Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.325430
2019-04-17 10:29:24,189 - INFO - Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.325521
2019-04-17 10:29:24,538 - INFO - Train Epoch: 4 [53760/60000 (89%)]	Loss: 0.325609
2019-04-17 10:29:24,887 - INFO - Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.325363
